q_id,q_status,q_date,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3,queue
caiso_c15_313,active,4/17/2023,,,,CAISO,Kama 3 FPV,,PGAE,tulare,,,CA,CAISO,,Waukena Switching Station 115kV,1/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,101,45,,1939
caiso_c15_435,active,4/17/2023,,,,CAISO,Twinkle,,SCE,san bernardino,,,CA,CAISO,,Mira Loma 230kV,12/1/2027,,In Progress (unknown study),Battery,Battery,,,306,,,1939
caiso_c15_507,active,4/17/2023,,,,CAISO,Gibson,,PGAE,merced,,,CA,CAISO,,Dos Amigos - Panoche 230kV,,,In Progress (unknown study),Battery,Battery,,,152,,,1939
caiso_c15_48,active,4/17/2023,,,,CAISO,Cuesta,,PGAE,san luis obispo,,,CA,CAISO,,Caliente Sub 230 kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,214,227,,1939
caiso_c15_61,active,4/17/2023,,,,CAISO,Ibis,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,9/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,1056,646,,1939
caiso_c15_15,active,4/17/2023,,,,CAISO,Zoroaster,,PGAE,san mateo,,,CA,CAISO,,Cooley Landing - Ravenswood Line 115kV,12/1/2027,,In Progress (unknown study),Battery,Battery,,,378,,,1939
caiso_c15_70,active,4/17/2023,,,,CAISO,Callinan Solar 2,,PGAE,kern,,,CA,CAISO,,Arco Substation 230 kV,10/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,155,155,,1939
caiso_c15_20,active,4/17/2023,,,,CAISO,ANGELES ENERGY STORAGE,,SCE,los angeles,,,CA,CAISO,,Vincent Sub 500kV,6/1/2026,,In Progress (unknown study),Battery,Battery,,,509,,,1939
caiso_c15_212,active,4/17/2023,,,,CAISO,Spock Energy Storage,,PGAE,san joaquin,,,CA,CAISO,,Weber 230 kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,311,,,1939
caiso_c15_438,active,4/17/2023,,,,CAISO,Grapevine 2,,VEA,nye,,,NV,CAISO,,Beatty Substation 138kV,12/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,515,518,,1939
caiso_c15_416,active,4/17/2023,,,,CAISO,Jupiter Bowl,,PGAE,,,,CA,CAISO,,Salado Substation 115kV,6/1/2026,,In Progress (unknown study),Battery,Battery,,,103,,,1940
caiso_c15_111,active,4/17/2023,,,,CAISO,Avocado Falls,,SDGE,san diego,,,CA,CAISO,,Avocado Sub 69kV,,,In Progress (unknown study),Battery,Battery,,,50,,,1941
caiso_c15_220,active,4/17/2023,,,,CAISO,Spectrum Energy Storage 2,,PGAE,alameda,,,CA,CAISO,,Tesla - Newark #1 230 kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,566,,,1942
caiso_c15_354,active,4/17/2023,,,,CAISO,Thar Energy Storage,,SCE,clark,,,NV,CAISO,,Mohave 500kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,513,,,1943
caiso_c15_122,active,4/17/2023,,,,CAISO,Mountain Valley Storage,,PGAE,monterey,,,CA,CAISO,,California Flats Sw Sta 230kV,,,In Progress (unknown study),Battery,Battery,,,306,,,1944
caiso_c15_197,active,4/17/2023,,,,CAISO,Brundage Energy Storage,,SCE,kern,,,CA,CAISO,,Magunden 230kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,518,,,1945
caiso_c15_253,active,4/17/2023,,,,CAISO,Castleberry,,PGAE,solano,,,CA,CAISO,,Vaca - Dixon Substation 115kV,12/1/2026,,In Progress (unknown study),Battery,Battery,,,205,,,1946
caiso_c15_358,active,4/17/2023,,,,CAISO,Ulua,,SCE,los angeles,,,CA,CAISO,,Eagle Rock Substation 230kV,4/1/2027,,In Progress (unknown study),Battery,Battery,,,105,,,1947
caiso_c15_204,active,4/17/2023,,,,CAISO,MidBishop Energy Storage,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,1191,,,1948
caiso_c15_28,active,4/17/2023,,,,CAISO,FORTIS 2,,PGAE,solano,,,CA,CAISO,,Birds Landing 230 kV,,,In Progress (unknown study),Battery,Battery,,,206,,,1949
caiso_c15_320,active,4/17/2023,,,,CAISO,Coyote Flats Energy Center,,SCE,clark,,,NV,CAISO,,Ivanpah - Eldorado 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,350,351,,1950
caiso_c15_294,active,4/17/2023,,,,CAISO,Sagitta,,PGAE,san joaquin,,,CA,CAISO,,Lammers 115kV,10/1/2026,,In Progress (unknown study),Battery,Battery,,,309,,,1951
caiso_c15_151,active,4/17/2023,,,,CAISO,Sienna 3,,SCE,san bernardino,,,CA,CAISO,,Calcite 230kV,7/3/2029,,In Progress (unknown study),Solar+Battery,Solar,Battery,,300,300,,1952
caiso_c15_408,active,4/17/2023,,,,CAISO,Shoals Energy Storage 2,,SCE,ventura,,,CA,CAISO,,Santa Clara 230 kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,503,,,1953
caiso_c15_215,active,4/17/2023,,,,CAISO,Bantam Energy Storage,,PGAE,san joaquin,,,CA,CAISO,,Banta 115kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,311,,,1954
caiso_c15_521,active,4/17/2023,,,,CAISO,Lynchpin Solar,,PGAE,tulare,,,CA,CAISO,,Atwell Solar 115kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,164,162,,1955
caiso_c15_525,active,4/17/2023,,,,CAISO,Twilight,,PGAE,kings,,,CA,CAISO,,Mustang Substation 230kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,309,309,,1956
caiso_c15_43,active,4/17/2023,,,,CAISO,Goldenrod,,PGAE,fresno,,,CA,CAISO,,McMullin Sub 230 kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,320,339,,1957
caiso_c15_448,active,4/17/2023,,,,CAISO,Littlejohns Energy Center,,PGAE,san joaquin,,,CA,CAISO,,Bellota - Weber 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,178,178,,1958
caiso_c15_92,active,4/17/2023,,,,CAISO,Greyhound Storage,,PGAE,merced,,,CA,CAISO,,Los Banos 500kV,10/1/2027,,In Progress (unknown study),Battery,Battery,,,1000,,,1959
caiso_c15_417,active,4/17/2023,,,,CAISO,Taurus Energy Storage,,PGAE,kern,,,CA,CAISO,,Wheeler Junction 230kV,,,In Progress (unknown study),Battery,Battery,,,202,,,1960
caiso_c15_94,active,4/17/2023,,,,CAISO,Cowboy Hybrid,,PGAE,colusa,,,CA,CAISO,,Delevan 230kV,4/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,155,154,,1961
caiso_c15_364,active,4/17/2023,,,,CAISO,LeConte Energy Storage 2,,SDGE,imperial,,,CA,CAISO,,Imperial Valley 230kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,256,,,1962
caiso_c15_207,active,4/17/2023,,,,CAISO,Torbino Energy Storage,,SCE,kern,,,CA,CAISO,,Whirlwind Substation 500kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,1036,,,1963
caiso_c15_38,active,4/17/2023,,,,CAISO,Sevillano,,PGAE,tehama,,,CA,CAISO,,Cottonwood - Logan Creek 230kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,320,339,,1964
caiso_c15_3,active,4/17/2023,,,,CAISO,Birchwood Energy,,PGAE,kings,,,CA,CAISO,,Gates - Midway 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,437,437,,1965
caiso_c15_72,active,4/17/2023,,,,CAISO,Borderline Solar,,GLW,inyo,,,CA,CAISO,,Trout Canyon Sub 230 kV,10/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,638,630,,1966
caiso_c15_384,active,4/17/2023,,,,CAISO,Paseo Energy Storage,,SDGE,san diego,,,CA,CAISO,,Otay Mesa 230kV,3/15/2027,,In Progress (unknown study),Battery,Battery,,,207,,,1967
caiso_c15_36,active,4/17/2023,,,,CAISO,Tumey,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,427,451,,1968
caiso_c15_425,active,4/17/2023,,,,CAISO,Van Oker,,PGAE,solano,,,CA,CAISO,,Vaca - Dixon Substation 230kV,3/15/2030,,In Progress (unknown study),Battery,Battery,,,200,,,1969
caiso_c15_495,active,4/17/2023,,,,CAISO,Islander,,SCE,san bernardino,,,CA,CAISO,,Etiwanda 230kV,,,In Progress (unknown study),Battery,Battery,,,500,,,1970
caiso_c15_357,active,4/17/2023,,,,CAISO,Moeras Energy Storage,,LSPC,solano,,,CA,CAISO,,Collinsville 500kV,6/1/2029,,In Progress (unknown study),Battery,Battery,,,513,,,1971
caiso_c15_361,active,4/17/2023,,,,CAISO,Birdrock,,SCE,los angeles,,,CA,CAISO,,Olinda 230kV,4/1/2027,,In Progress (unknown study),Battery,Battery,,,105,,,1972
caiso_c15_252,active,4/17/2023,,,,CAISO,Keynot Peak,,SCE,inyo,,,CA,CAISO,,Control - Hawiee - Inyokern  115kV,12/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,154,153,,1973
caiso_c15_82,active,4/17/2023,,,,CAISO,Viva Energy Storage,,SCE,clark,,,NV,CAISO,,El Dorado 230kV,3/31/2030,,In Progress (unknown study),Battery,Battery,,,300,,,1974
caiso_c15_180,active,4/17/2023,,,,CAISO,Suncup,,PGAE,glenn,,,CA,CAISO,,Logan Creek 230kV,12/1/2028,,In Progress (unknown study),Battery,Battery,,,280,,,1975
caiso_c15_518,active,4/17/2023,,,,CAISO,Herculean,,PGAE,kern,,,CA,CAISO,,Gates - Midway 500kV,12/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,1150,1150,,1976
caiso_c15_231,active,4/17/2023,,,,CAISO,Belmont,,DCRT,maricopa,,,AZ,CAISO,,Delaney 500kV,12/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,626,626,,1977
caiso_c15_443,active,4/17/2023,,,,CAISO,Dutchmans Pass,,GLW,clark,,,NV,CAISO,,Sloan Canyon 230kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,300,300,,1978
caiso_c15_1,active,4/17/2023,,,,CAISO,Ponderosa Energy,,SCE,san bernadino,,,CA,CAISO,,Victor 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,437,437,,1979
caiso_c15_214,active,4/17/2023,,,,CAISO,Two Bunch Palms,,SCE,riverside,,,CA,CAISO,,Devers 230kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,1518,,,1980
caiso_c15_436,active,4/17/2023,,,,CAISO,Warm Water,,PGAE,san francisco,,,CA,CAISO,,Martin 230kV,12/1/2027,,In Progress (unknown study),Battery,Battery,,,306,,,1981
caiso_c15_266,active,4/17/2023,,,,CAISO,Landmark,,SDGE,orange,,,CA,CAISO,,Talega Substation 230kV,5/1/2028,,In Progress (unknown study),Battery,Battery,,,359,,,1982
caiso_c15_27,active,4/17/2023,,,,CAISO,Duran,,SCE,los angeles,,,CA,CAISO,,Rio Hondo 230kV,3/31/2026,,In Progress (unknown study),Gas+Battery,Gas,Battery,,300,300,,1983
caiso_c15_339,active,4/17/2023,,,,CAISO,Holly Oaks,,PGAE,calaveras,,,CA,CAISO,,Valley Springs 230kV,3/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,200,200,,1984
caiso_c15_325,active,4/17/2023,,,,CAISO,Patientia Energy,,PGAE,kings,,,CA,CAISO,,Jacobs Corner Substation 69kV,,,In Progress (unknown study),Battery,Battery,,,101,,,1985
caiso_c15_538,active,4/17/2023,,,,CAISO,Juniper Hybrid,,SCE,san bernardino,,,CA,CAISO,,IVANPAH-BAKER-COOL WATER-DUNN SIDING-MOUNTAIN PASS 115 kV Line,9/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,83,83,,1986
caiso_c15_464,active,4/17/2023,,,,CAISO,Aquarius Energy Storage,,PGAE,madera,,,CA,CAISO,,Borden 230kV,,,In Progress (unknown study),Battery,Battery,,,404,,,1987
caiso_c15_50,withdrawn,4/17/2023,,,,CAISO,Dumont,,GLW,clark,,,NV,CAISO,,Trout Canyon Sub 230 kV,6/30/2028,,Withdrawn,Solar+Battery,Solar,Battery,,427,451,,1988
caiso_c15_11,active,4/17/2023,,,,CAISO,Soar Energy Storage,,SCE,ventura,,,CA,CAISO,,Santa Clara 230 kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,357,,,1989
caiso_c15_93,active,4/17/2023,,,,CAISO,Redpoint Hybrid,,PGAE,kings,,,CA,CAISO,,Henrietta Substation 230kV,4/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,312,310,,1990
caiso_c15_369,active,4/17/2023,,,,CAISO,Pachacamac 2,,PGAE,merced,,,CA,CAISO,,Quinto 230kV,12/1/2026,,In Progress (unknown study),Battery,Battery,,,300,,,1991
caiso_c15_58,active,4/17/2023,,,,CAISO,Elbow,,PGAE,stockton,,,CA,CAISO,,Eight Mile 230kV,3/31/2026,,In Progress (unknown study),Gas+Battery,Gas,Battery,,224,224,,1992
caiso_c15_261,active,4/17/2023,,,,CAISO,Bajada,,SCE,riverside,,,CA,CAISO,,Redbluff Substation 230kV,5/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,364,364,,1993
caiso_c15_67,active,4/17/2023,,,,CAISO,Kanoa Solar 2,,PGAE,glenn,,,CA,CAISO,,Logan Creek - Vaca Dixon 230kV,10/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,155,155,,1994
caiso_c15_138,active,4/17/2023,,,,CAISO,Toland Renewable Energy Park,,PGAE,solano,,,CA,CAISO,,Birds Landing 230 kV,,,In Progress (unknown study),Solar+Wind+Battery,Solar,Wind,Battery,52,108,55,1995
caiso_c15_289,active,4/17/2023,,,,CAISO,Angel Energy Center,,PGAE,alameda,,,CA,CAISO,,Kelso 230kV,9/14/2029,,In Progress (unknown study),Battery,Battery,,,238,,,1996
caiso_c15_226,withdrawn,4/17/2023,,,,CAISO,Demetra Energy Storage,,LSPC,solano,,,CA,CAISO,,Collinsville 230kV,9/30/2028,,Withdrawn,Battery,Battery,,,200,,,1997
caiso_c15_480,active,4/17/2023,,,,CAISO,Quaking Aspen Storage,,PGAE,san luis obispo,,,CA,CAISO,,Templeton 230kV,,,In Progress (unknown study),Battery,Battery,,,204,,,1998
caiso_c15_542,active,4/17/2023,,,,CAISO,Mount Lassen Power Plant,,PGAE,lassen,,,,CAISO,,Caribou-Westwood 60kV,9/1/2023,,In Progress (unknown study),Other,Biofuel,,,12,,,1999
caiso_c15_257,active,4/17/2023,,,,CAISO,Lukrich Energy Center,,PGAE,santa cruz,,,CA,CAISO,,Green Valley 115kV,12/1/2026,,In Progress (unknown study),Battery,Battery,,,200,,,2000
caiso_c15_85,active,4/17/2023,,,,CAISO,Peach Storage,,PGAE,stanislaus,,,CA,CAISO,,Salado Substation 115kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,102,,,2001
caiso_c15_123,active,4/17/2023,,,,CAISO,Well Springs Solar,,SCE,san bernardino,,,CA,CAISO,,Kramer 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,437,437,,2002
caiso_c15_86,active,4/17/2023,,,,CAISO,Seahawk Storage 2,,PGAE,santa cruz,,,CA,CAISO,,Green Valley 115kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,150,,,2003
caiso_c15_532,active,4/17/2023,,,,CAISO,Crossroads 2,,PGAE,shasta,,,CA,CAISO,,Round Mountain 230kV,12/1/2027,,In Progress (unknown study),Battery,Battery,,,313,,,2004
caiso_c15_487,active,4/17/2023,,,,CAISO,La Paloma Wind,,PGAE,mariposa & merced,,,CA,CAISO,,Wilson -New Melones 230kV,4/15/2030,,In Progress (unknown study),Wind,Wind,,,212,,,2005
caiso_c15_148,active,4/17/2023,,,,CAISO,Date Palm,,SCE,san bernardino,,,CA,CAISO,,Mira Loma 230kV,9/14/2029,,In Progress (unknown study),Battery,Battery,,,1150,,,2006
caiso_c15_461,active,4/17/2023,,,,CAISO,Oaks Wind,,PGAE,san luis obispo,,,CA,CAISO,,Diablo - Gates 500kV,4/14/2030,,In Progress (unknown study),Wind,Wind,,,2460,,,2007
caiso_c15_454,active,4/17/2023,,,,CAISO,Eagleman,,PGAE,merced,,,CA,CAISO,,Le Grand 115kV,6/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,50,206,,2008
caiso_c15_64,active,4/17/2023,,,,CAISO,Heron,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,9/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,1055,646,,2009
caiso_c15_275,active,4/17/2023,,,,CAISO,Gema Hybrid,,DCRT,la paz,,,AZ,CAISO,,Delaney-Colorado River 500kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,1546,1546,,2010
caiso_c15_490,active,4/17/2023,,,,CAISO,Bellhop,,PGAE,san joaquin,,,CA,CAISO,,Tesla - Bellota 230kV,,,In Progress (unknown study),Battery,Battery,,,500,,,2011
caiso_c15_308,active,4/17/2023,,,,CAISO,Box Ranch 2,,PGAE,,,,CA,CAISO,,Vaca - Dixon Substation 500kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,400,400,,2012
caiso_c15_327,active,4/17/2023,,,,CAISO,Telluride,,PGAE,fresno,,,CA,CAISO,,Oro Loma 115kV,12/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,103,103,,2013
caiso_c15_400,active,4/17/2023,,,,CAISO,DT Solar,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,517,517,,2014
caiso_c15_280,active,4/17/2023,,,,CAISO,Koufax Power Bank,,PGAE,san luis obispo,,,CA,CAISO,,Templeton Substation 230kV,4/1/2030,,In Progress (unknown study),Battery,Battery,,,462,,,2015
caiso_c15_60,active,4/17/2023,,,,CAISO,Egret,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,9/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,1056,646,,2016
caiso_c15_460,active,4/17/2023,,,,CAISO,Charlie Wind,,PGAE,san luis obispo,,,CA,CAISO,,Diablo Canyon Substation 500kV,4/14/2030,,In Progress (unknown study),Wind,Wind,,,2460,,,2017
caiso_c15_262,active,4/17/2023,,,,CAISO,Moonraker,,SCE,kern,,,CA,CAISO,,Whirlwind Substation 230kV,5/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,362,362,,2018
caiso_c15_359,active,4/17/2023,,,,CAISO,Mt Baldy Energy Storage 2,,SCE,san bernardino,,,CA,CAISO,,Mira Loma 230kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,256,,,2019
caiso_c15_419,active,4/17/2023,,,,CAISO,Eyre,,PGAE,,,,CA,CAISO,,Eight Mile 230kV,6/1/2026,,In Progress (unknown study),Battery,Battery,,,103,,,2020
caiso_c15_281,active,4/17/2023,,,,CAISO,Pastoria Creek Power Bank,,SCE,kern,,,CA,CAISO,,Pastoria Substation 230kV,4/1/2029,,In Progress (unknown study),Battery,Battery,,,636,,,2021
caiso_c15_336,active,4/17/2023,,,,CAISO,Kingman Storage,,PGAE,fresno,,,CA,CAISO,,Gates 500kV,4/1/2028,,In Progress (unknown study),Battery,Battery,,,254,,,2022
caiso_c15_324,active,4/17/2023,,,,CAISO,Amberjill Energy,,SDGE,san diego,,,CA,CAISO,,Loveland- Alpine 69 kV,,,In Progress (unknown study),Battery,Battery,,,101,,,2023
caiso_c15_504,active,4/17/2023,,,,CAISO,Barbaro Storage,,SCE,kern,,,CA,CAISO,,Inyokern 115kV,6/1/2028,,In Progress (unknown study),Battery,Battery,,,204,,,2024
caiso_c15_526,active,4/17/2023,,,,CAISO,Chestnut Storage,,PGAE,kern,,,CA,CAISO,,Kern PP 115 kV,6/30/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,11,302,,2025
caiso_c15_271,active,4/17/2023,,,,CAISO,Cantus,,PGAE,fresno,,,CA,CAISO,,Panoche 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,258,258,,2026
caiso_c15_399,active,4/17/2023,,,,CAISO,Sunstone,,SCE,san bernardino,,,CA,CAISO,,Calcite 230kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,671,671,,2027
caiso_c15_35,active,4/17/2023,,,,CAISO,Potosi,,GLW,nye,,,NV,CAISO,,Carpenter Canyon Sub 230kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,427,451,,2028
caiso_c15_392,active,4/17/2023,,,,CAISO,Antlia,,PGAE,monterey,,,CA,CAISO,,Moss Landing 115kV,10/1/2026,,In Progress (unknown study),Battery,Battery,,,309,,,2029
caiso_c15_119,active,4/17/2023,,,,CAISO,Calico Peak Energy Storage Facility,,SCE,san bernardino,,,CA,CAISO,,Coolwater 115kV,6/1/2026,,In Progress (unknown study),Battery,Battery,,,206,,,2030
caiso_c15_335,active,4/17/2023,,,,CAISO,Cavalcade Storage,,PGAE,fresno,,,CA,CAISO,,Gates 500kV,4/1/2028,,In Progress (unknown study),Battery,Battery,,,254,,,2031
caiso_c15_78,active,4/17/2023,,,,CAISO,Galicia Storage,,SCE,riverside,,,CA,CAISO,,Lugo 500kV,10/1/2027,,In Progress (unknown study),Battery,Battery,,,1040,,,2032
caiso_c15_169,active,4/17/2023,,,,CAISO,Frontera,,GLW,san bernardino & inyo,,,NV,CAISO,,Sloan Canyon - Trout Canyon 230kV,12/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,1017,1017,,2033
caiso_c15_234,active,4/17/2023,,,,CAISO,Olympic,,SDGE,san diego,,,CA,CAISO,,Miguel 230kV,12/1/2027,,In Progress (unknown study),Battery,Battery,,,515,,,2034
caiso_c15_476,active,4/17/2023,,,,CAISO,Aquarius,,PGAE,sutter,,,CA,CAISO,,Rio Oso Sub 230kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,258,258,,2035
caiso_c15_388,active,4/17/2023,,,,CAISO,Delamar Energy Storage 3,,SCE,clark,,,NV,CAISO,,El Dorado 230kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,256,,,2036
caiso_c15_524,active,4/17/2023,,,,CAISO,Medeiros BESS,,PGAE,merced,,,CA,CAISO,,Los Banos - O'Neil Line 70kV,1/1/2027,,In Progress (unknown study),Battery,Battery,,,23,,,2037
caiso_c15_341,active,4/17/2023,,,,CAISO,Zinfandel Storage Center,,PGAE,alameda,,,CA,CAISO,,Kelso 230kV,12/1/2025,,In Progress (unknown study),Battery,Battery,,,200,,,2038
caiso_c15_242,active,4/17/2023,,,,CAISO,Magic Valley Wind 2,,DSLK,twin falls,,,ID,CAISO,,Harry Allen – El Dorado 500kV,12/1/2028,,In Progress (unknown study),Wind+Battery,Wind,Battery,,870,524,,2039
caiso_c15_493,active,4/17/2023,,,,CAISO,Grand BESS,,PGAE,san mateo,,,CA,CAISO,,East Grand 115kV,,,In Progress (unknown study),Battery,Battery,,,200,,,2040
caiso_c15_250,active,4/17/2023,,,,CAISO,Songbird BESS,,PGAE,fresno,,,CA,CAISO,,Helm Sub 230kV,12/1/2026,,In Progress (unknown study),Battery,Battery,,,205,,,2041
caiso_c15_105,active,4/17/2023,,,,CAISO,Ibra Storage,,SCE,san bernardino,,,CA,CAISO,,IVANPAH 230kV,4/1/2028,,In Progress (unknown study),Battery,Battery,,,203,,,2042
caiso_c15_457,active,4/17/2023,,,,CAISO,Plumb,,PGAE,san joaquin,,,CA,CAISO,,Weber 230 kV,10/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,203,204,,2043
caiso_c15_291,active,4/17/2023,,,,CAISO,Sequan,,SDGE,san diego,,,CA,CAISO,,Loveland- Alpine 69 kV,10/1/2026,,In Progress (unknown study),Battery,Battery,,,113,,,2044
caiso_c15_187,active,4/17/2023,,,,CAISO,Hela,,SDGE,imperial,,,CA,CAISO,,Imperial Valley - North Gila 500kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,427,451,,2045
caiso_c15_33,active,4/17/2023,,,,CAISO,Occident,,PGAE,colusa,,,CA,CAISO,,Delevan 230kV,6/30/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,320,339,,2046
caiso_c15_57,active,4/17/2023,,,,CAISO,Madrone,,PGAE,san joaquin,,,CA,CAISO,,Bellota 115kV,3/31/2026,,In Progress (unknown study),Gas+Battery,Gas,Battery,,198,198,,2047
caiso_c15_248,active,4/17/2023,,,,CAISO,Pilot Knob Solar,,SDGE,imperial,,,CA,CAISO,,Imperial Valley - North Gila 500kV,12/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,408,407,,2048
caiso_c15_533,active,4/17/2023,,,,CAISO,Gigawatt Farm,,PGAE,kern,,,CA,CAISO,,Midway - Morro Bay 230kV,6/1/2027,,In Progress (unknown study),Battery,Battery,,,255,,,2049
caiso_c15_489,active,4/17/2023,,,,CAISO,Crossover,,GLW,inyo,,,CA,CAISO,,Trout Canyon Sub 230 kV,6/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,527,527,,2050
caiso_c15_139,active,4/17/2023,,,,CAISO,Elkhorn Expansion,,PGAE,monterey,,,CA,CAISO,,Moss Landing 115kV,1/1/2026,,In Progress (unknown study),Battery,Battery,,,79,,,2051
caiso_c15_97,active,4/17/2023,,,,CAISO,Elsa Hybrid,,PGAE,monterey,,,CA,CAISO,,Coburn Substation 230kV,4/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,159,154,,2052
caiso_c15_314,active,4/17/2023,,,,CAISO,Chimera,,SCE,san bernardino,,,CA,CAISO,,Kramer 230kV,3/1/2028,,In Progress (unknown study),Solar+Battery,Solar,Battery,,500,500,,2053
caiso_c15_405,active,4/17/2023,,,,CAISO,Kentucky Springs Energy Storage,,SCE,los angeles,,,CA,CAISO,,Vincent Sub 500kV,4/1/2026,,In Progress (unknown study),Battery,Battery,,,519,,,2054
caiso_c15_300,active,4/17/2023,,,,CAISO,Kramm,,PGAE,,,,CA,CAISO,,Table Mountain 500kV,,,In Progress (unknown study),Battery,Battery,,,400,,,2055
caiso_c15_481,withdrawn,4/17/2023,,,,CAISO,Monte Cristo Solar 4,,GLW,esmeralda,,,NV,CAISO,,BEATTY SUBSTATION 230kV,,,Withdrawn,Solar,Solar,,,500,,,2056
caiso_c15_107,active,4/17/2023,,,,CAISO,Redwood Coast Offshore Wind 2,,PGAE,humboldt,,,CA,CAISO,,Humboldt Substation 115kV,4/1/2030,,In Progress (unknown study),Offshore Wind,Offshore Wind,,,1206,,,2057
caiso_c15_130,active,4/17/2023,,,,CAISO,Lassie Solar,,PGAE,fresno,,,CA,CAISO,,Panoche - Gates 230kV,10/1/2027,,In Progress (unknown study),Solar+Battery,Solar,Battery,,303,303,,2058
caiso_c15_247,active,4/17/2023,,,,CAISO,Tule Fog Solar,,PGAE,kern,,,CA,CAISO,,Arco Substation 230 kV,12/1/2026,,In Progress (unknown study),Solar+Battery,Solar,Battery,,316,316,,2059
caiso_c15_183,active,4/17/2023,,,,CAISO,Homestead Energy Center,,PGAE,contra costa,,,CA,CAISO,,Lone Tree 230kV,9/14/2029,,In Progress (unknown study),Battery,Battery,,,310,,,2060
